Hole Depth (feet),Bit Depth (feet),Rate Of Penetration (ft_per_hr),Weight on Bit (klbs),Rotary RPM (RPM),Standpipe Pressure (psi),Hook Load (klbs),Differential Pressure (psi),Flow (flow_percent),Total Pump Output (gal_per_min),Differential Pressure (psi).1,Inclination (degrees),EDR Instantaneous ROP (ft_per_hr),Pason Lag Depth (feet),Shaker 1 load % (percent),Shaker 2 load % (NONE),Shaker 3 load % (NONE),Interpolated TVD (feet),Timestamp,Shaker Total Load,ROP Efficiency,Shaker Load MA,Shaker Load STD,Shaker Load Z,Shaker Load Alert,ROP Efficiency Alert,ALERT
1273,179.77,0,143.7,0.06,0,42.2,-3990.49,1.37,0,-3990.49,91.66,0,18971.29,2.935,9.48,7.16,1272.79,2022-04-14 23:43:08,19.575000000000003,0.0,18.60545,1.3628879940564878,0.7113932273487981,False,True,True
1273,179.77,0,143.8,0.13,0,42.3,-3990.0,1.37,0,-3990.0,91.66,0,18971.29,2.935,9.48,7.16,1272.79,2022-04-14 23:43:09,19.575000000000003,0.0,18.624560000000002,1.362951656730987,0.6973389686767335,False,True,True
1273,179.77,0,143.7,0.05,0,42.3,-3990.0,1.37,0,-3990.0,91.66,0,18971.29,2.935,9.48,7.16,1272.79,2022-04-14 23:43:10,19.575000000000003,0.0,18.64367,1.3627446536347096,0.6834217357552843,False,True,True
1273,179.77,0,143.7,0.06,0,42.2,-3990.14,1.36,0,-3990.14,91.66,0,18971.29,2.935,9.48,7.16,1272.79,2022-04-14 23:43:11,19.575000000000003,0.0,18.66278,1.3622668613807085,0.6696333561561328,False,True,True
1273,179.77,0,143.7,0.09,0,42.2,-3989.79,1.36,0,-3989.79,91.66,0,18971.29,2.935,9.48,7.16,1272.79,2022-04-14 23:43:12,19.575000000000003,0.0,18.68189,1.3615179948880314,0.6559658758734036,False,True,True
1273,179.77,0,144.2,0.05,0,42.3,-3990.15,1.37,0,-3990.15,91.66,0,18971.29,2.935,9.48,7.16,1272.79,2022-04-14 23:43:13,19.575000000000003,0.0,18.701,1.3604976065299135,0.6424115363331581,False,True,True
1273,179.77,0,144.3,0.06,0,44.4,-3992.42,1.36,0,-3992.42,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:14,17.895,0.0,18.690360000000002,1.3626184353677027,-0.5836992922278219,False,True,True
1273,179.77,0,143.8,0.05,0,44.4,-3992.42,1.37,0,-3992.42,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:15,17.895,0.0,18.67972,1.3646521744281954,-0.5750325538419726,False,True,True
1273,179.77,0,143.1,0.08,0,45.0,-3992.77,1.36,0,-3992.77,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:16,17.895,0.0,18.66908,1.3665992125259887,-0.5664275425284853,False,True,True
1273,179.77,0,142.0,0.1,0,45.0,-3993.23,1.37,0,-3993.23,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:17,17.895,0.0,18.65844,1.3684599197342524,-0.5578822083923706,False,True,True
1273,179.77,0,141.3,0.04,0,46.8,-3993.16,1.36,0,-3993.16,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:18,17.895,0.0,18.6478,1.3702346477515719,-0.5493945521234065,False,True,True
1273,179.77,0,139.7,0.07,0,48.4,-3992.55,1.37,0,-3992.55,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:19,17.895,0.0,18.63716,1.3719237302474383,-0.5409626225384443,False,True,True
1273,179.77,0,137.7,0.07,0,53.0,-3992.55,1.36,0,-3992.55,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:20,17.895,0.0,18.626520000000003,1.3735274831872097,-0.532584514230491,False,True,True
1273,179.77,0,134.2,0.03,0,53.2,-3993.85,1.37,0,-3993.85,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:21,17.895,0.0,18.61588,1.3750462051373071,-0.5242583653177323,False,True,True
1273,179.77,0,133.7,0.08,0,52.5,-3993.53,1.36,0,-3993.53,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:22,17.895,0.0,18.605240000000002,1.3764801775513522,-0.5159823552861519,False,True,True
1273,179.77,0,133.4,0.06,0,53.4,-3993.14,1.36,0,-3993.14,91.66,0,18971.29,2.805,9.66,5.43,1272.79,2022-04-14 23:43:23,17.895,0.0,18.594600000000003,1.377829665037906,-0.5077547029197211,False,True,True
1273,179.77,0,133.2,0.05,0,55.1,-3993.14,1.36,0,-3993.14,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:24,17.387,0.0,18.556160000000002,1.3569982226080834,-0.8615775016826728,False,True,True
1273,179.77,0,134.0,0.05,0,53.6,-3993.01,1.36,0,-3993.01,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:25,17.387,0.0,18.51772,1.3347241842720499,-0.8471556641951634,False,True,True
1273,179.77,0,138.1,0.03,0,51.2,-3993.01,1.36,0,-3993.01,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:26,17.387,0.0,18.479280000000003,1.3109340187881469,-0.8332068213493349,False,True,True
1273,179.77,0,143.7,0.06,0,57.0,-3992.91,1.36,0,-3992.91,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:27,17.387,0.0,18.44084,1.285543556931291,-0.8197615511014342,False,True,True
1273,179.77,0,143.7,0.11,0,57.0,-3992.21,1.36,0,-3992.21,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:28,17.387,0.0,18.4024,1.258455940243929,-0.8068611388508715,False,True,True
1273,179.77,0,134.5,0.06,0,52.8,-3992.27,1.36,0,-3992.27,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:29,17.387,0.0,18.36396,1.2295590070911886,-0.7945606512619302,False,True,True
1273,179.77,0,133.1,0.05,0,53.1,-3993.0,1.36,0,-3993.0,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:30,17.387,0.0,18.32552,1.1987219160084914,-0.782933226241378,False,True,True
1273,179.77,0,132.9,0.05,0,53.1,-3993.27,1.37,0,-3993.27,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:31,17.387,0.0,18.28708,1.1657907160100518,-0.772076167328194,False,True,True
1273,179.77,0,132.9,0.07,0,53.4,-3992.68,1.37,0,-3992.68,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:32,17.387,0.0,18.24864,1.1305824325397735,-0.7621197827606493,False,True,True
1273,179.77,0,133.3,0.07,0,53.4,-3992.68,1.36,0,-3992.68,91.66,0,18971.29,2.887,9.74,4.76,1272.79,2022-04-14 23:43:33,17.387,0.0,18.2102,1.092877011203015,-0.7532405186685386,False,True,True
1273,179.77,0,133.5,0.05,0,53.2,-3993.23,1.37,0,-3993.23,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:34,18.909,0.0,18.197760000000002,1.07751120943799,0.6600760471855497,False,True,True
1273,179.77,0,133.5,0.06,0,53.3,-3993.08,1.37,0,-3993.08,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:35,18.909,0.0,18.18532,1.0617758792596725,0.6815744570597416,False,True,True
1273,179.77,0,132.9,0.08,0,53.3,-3992.95,1.37,0,-3992.95,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:36,18.909,0.0,18.172880000000003,1.0456543384672718,0.7039795742629742,False,True,True
1273,179.77,0,133.6,0.08,0,53.3,-3992.43,1.36,0,-3992.43,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:37,18.909,0.0,18.16044,1.02912843697852,0.7273720613781468,False,True,True
1273,179.77,0,133.6,0.13,0,53.1,-3991.37,1.36,0,-3991.37,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:38,18.909,0.0,18.148000000000003,1.012178368917713,0.7518430264131007,False,True,True
1273,179.77,0,133.0,0.09,0,52.8,-3991.37,1.37,0,-3991.37,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:39,18.909,0.0,18.13556,0.9947824524370336,0.7774958440504953,False,True,True
1273,179.77,0,133.1,0.07,0,53.0,-3991.63,1.37,0,-3991.63,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:40,18.909,0.0,18.12312,0.976916870216193,0.8044483819566968,False,True,True
1273,179.77,0,133.0,0.08,0,53.0,-3991.55,1.37,0,-3991.55,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:41,18.909,0.0,18.110680000000002,0.9585553616844527,0.8328357433225151,False,True,True
1273,179.77,0,133.1,0.05,0,53.0,-3991.36,1.37,0,-3991.36,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:42,18.909,0.0,18.09824,0.939668855490948,0.8628136736134859,False,True,True
1273,179.77,0,133.2,0.08,0,53.3,-3991.23,1.37,0,-3991.23,91.66,0,18971.29,3.149,10.06,5.7,1272.79,2022-04-14 23:43:43,18.909,0.0,18.085800000000003,0.9202250273764405,0.8945628307720606,False,True,True
1273,179.77,0,133.1,0.12,0,53.3,-3991.23,1.36,0,-3991.23,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:44,18.527,0.0,18.07819,0.9133033471630679,0.4914134060503578,False,True,True
1273,179.77,0,133.6,0.06,0,53.5,-3991.9,1.37,0,-3991.9,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:45,18.527,0.0,18.07058,0.9062642620820607,0.5036273805214807,False,True,True
1273,179.77,0,133.5,0.07,0,53.5,-3991.52,1.36,0,-3991.52,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:46,18.527,0.0,18.06297,0.8991050146526859,0.516101541350772,False,True,True
1273,179.77,0,133.7,0.07,0,53.4,-3991.52,1.36,0,-3991.52,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:47,18.527,0.0,18.05536,0.8918227110130448,0.5288489128240974,False,True,True
1273,179.77,0,133.7,0.09,0,53.4,-3991.74,1.37,0,-3991.74,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:48,18.527,0.0,18.04775,0.884414311418745,0.5418834271776751,False,True,True
1273,179.77,0,133.0,0.09,0,52.9,-3991.74,1.36,0,-3991.74,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:49,18.527,0.0,18.04014,0.8768766198642286,0.5552200090080792,False,True,True
1273,179.77,0,133.1,0.05,0,53.0,-3992.13,1.37,0,-3992.13,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:50,18.527,0.0,18.032529999999998,0.8692062727254807,0.5688746695014946,False,True,True
1273,179.77,0,133.0,0.05,0,53.0,-3991.97,1.36,0,-3991.97,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:51,18.527,0.0,18.02492,0.8613997263087076,0.5828646118648205,False,True,True
1273,179.77,0,132.9,0.04,0,52.9,-3992.29,1.36,0,-3992.29,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:52,18.527,0.0,18.017310000000002,0.8534532431731079,0.5972083495712582,False,True,True
1273,179.77,0,133.0,0.04,0,52.9,-3992.16,1.36,0,-3992.16,91.66,0,18971.29,3.037,10.23,5.26,1272.79,2022-04-14 23:43:53,18.527,0.0,18.009700000000002,0.8453628770766205,0.6119258393070807,False,True,True
1273,179.77,0,133.1,0.09,0,52.9,-3991.75,1.36,0,-3991.75,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:43:54,17.537,0.0,18.0027,0.8463592916161066,-0.5502384795377838,False,True,True
1273,179.77,0,133.2,0.04,0,52.8,-3991.97,1.36,0,-3991.97,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:43:55,17.537,0.0,17.9957,0.8472961213009206,-0.5413685335030087,False,True,True
1273,179.77,0,133.2,0.07,0,52.8,-3991.61,1.37,0,-3991.61,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:43:56,17.537,0.0,17.9887,0.8481735635701344,-0.5325554660572558,False,True,True
1273,179.77,0,133.2,0.07,0,52.9,-3991.61,1.36,0,-3991.61,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:43:57,17.537,0.0,17.9817,0.8489918025563895,-0.5237971378096157,False,True,True
1273,179.77,0,133.1,0.06,0,52.9,-3991.9,1.36,0,-3991.9,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:43:58,17.537,0.0,17.9747,0.8497510092830983,-0.5150914563523885,False,True,True
1273,179.77,0,133.1,0.08,0,52.8,-3991.52,1.36,0,-3991.52,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:43:59,17.537,0.0,17.9677,0.8504513418464053,-0.5064363736889886,False,True,True
1273,179.77,0,133.1,0.08,0,53.0,-3991.16,1.36,0,-3991.16,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:44:00,17.537,0.0,17.960700000000003,0.851092945582366,-0.49782988376222614,False,True,True
1273,179.77,0,133.1,0.08,0,52.7,-3990.82,1.36,0,-3990.82,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:44:01,17.537,0.0,17.9537,0.851675953219765,-0.48927002007588416,False,True,True
1273,179.77,0,133.2,0.08,0,52.8,-3990.82,1.36,0,-3990.82,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:44:02,17.537,0.0,17.9467,0.8522004850189494,-0.48075485340287905,False,True,True
1273,179.77,0,133.2,0.03,0,52.8,-3991.37,1.36,0,-3991.37,91.66,0,18971.29,2.767,10.16,4.61,1272.79,2022-04-14 23:44:03,17.537,0.0,17.939700000000002,0.8526666488970235,-0.47228248957365676,False,True,True
1273,179.77,0,133.2,0.09,0,52.8,-3990.75,1.37,0,-3990.75,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:04,19.028,0.0,17.94539,0.8580485717102542,1.2617103203514846,False,True,True
1273,179.77,0,133.2,0.04,0,52.9,-3991.0,1.37,0,-3991.0,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:05,19.028,0.0,17.95108,0.8633590692313993,1.2473590549059312,False,True,True
1273,179.77,0,133.1,0.06,0,52.9,-3991.46,1.36,0,-3991.46,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:06,19.028,0.0,17.956770000000002,0.8685994515146684,1.2332828035398575,False,True,True
1273,179.77,0,133.5,0.06,0,53.1,-3991.08,1.37,0,-3991.08,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:07,19.028,0.0,17.96246,0.8737709800951456,1.2194714688424446,False,True,True
1273,179.77,0,133.4,0.07,0,52.9,-3991.01,1.37,0,-3991.01,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:08,19.028,0.0,17.96815,0.8788748704330177,1.2059154604822802,False,True,True
1273,179.77,0,133.1,0.08,0,52.8,-3991.08,1.36,0,-3991.08,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:09,19.028,0.0,17.973840000000003,0.8839122942001937,1.1926056627011696,False,True,True
1273,179.77,0,133.1,0.08,0,52.8,-3991.39,1.36,0,-3991.39,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:10,19.028,0.0,17.97953,0.8888843814215769,1.1795334043217145,False,True,True
1273,179.77,0,133.1,0.1,0,52.8,-3991.39,1.36,0,-3991.39,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:11,19.028,0.0,17.985219999999998,0.8937922224821397,1.1666904310418822,False,True,True
1273,179.77,0,133.1,0.1,0,52.9,-3991.94,1.36,0,-3991.94,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:12,19.028,0.0,17.99091,0.8986368700099501,1.1540688798130843,False,True,True
1273,179.77,0,133.1,0.1,0,53.0,-3992.9,1.37,0,-3992.9,91.66,0,18971.29,3.358,10.26,5.41,1272.79,2022-04-14 23:44:13,19.028,0.0,17.9966,0.9034193406444047,1.1416612551188587,False,True,True
1273,179.77,0,133.0,0.04,0,53.0,-3992.1,1.37,0,-3992.1,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:14,19.217,0.0,18.01659,0.9081209492599069,1.3218599120727093,False,True,True
1273,179.77,0,133.0,0.11,0,52.9,-3991.72,1.36,0,-3991.72,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:15,19.217,0.0,18.03658,0.9123560374052255,1.2938136624200902,False,True,True
1273,179.77,0,133.1,0.04,0,52.8,-3991.53,1.36,0,-3991.53,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:16,19.217,0.0,18.05657,0.9161310749917412,1.2666623423379857,False,True,True
1273,179.77,0,133.2,0.06,0,52.7,-3991.74,1.36,0,-3991.74,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:17,19.217,0.0,18.07656,0.919451728592637,1.2403465284676634,False,True,True
1273,179.77,0,133.2,0.06,0,52.7,-3991.14,1.37,0,-3991.14,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:18,19.217,0.0,18.09655,0.9223229059983061,1.2148118385668905,False,True,True
1273,179.77,0,133.2,0.04,0,52.7,-3991.39,1.36,0,-3991.39,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:19,19.217,0.0,18.11654,0.9247487938445983,1.1900083755897841,False,True,True
1273,179.77,0,133.2,0.1,0,52.8,-3991.26,1.36,0,-3991.26,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:20,19.217,0.0,18.13653,0.9267328890115132,1.1658902440186636,False,True,True
1273,179.77,0,133.2,0.06,0,52.9,-3991.26,1.36,0,-3991.26,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:21,19.217,0.0,18.15652,0.9282780243574222,1.1424151275356984,False,True,True
1273,179.77,0,133.2,0.06,0,52.9,-3991.43,1.36,0,-3991.43,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:22,19.217,0.0,18.17651,0.9293863892401907,1.1195439189794023,False,True,True
1273,179.77,0,133.1,0.07,0,53.0,-3991.27,1.36,0,-3991.27,91.66,0,18971.29,3.597,10.06,5.56,1272.79,2022-04-14 23:44:23,19.217,0.0,18.1965,0.9300595451774186,1.0972403950382903,False,True,True
1273,179.77,0,133.1,0.07,0,53.0,-3991.2,1.36,0,-3991.2,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:24,17.634999999999998,0.0,18.20342,0.9231878036499129,-0.615713706397545,False,True,True
1273,179.77,0,133.1,0.03,0,54.1,-3990.42,1.36,0,-3990.42,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:25,17.634999999999998,0.0,18.210340000000002,0.9162117352655189,-0.6279545981570211,False,True,True
1273,179.77,0,132.6,0.06,0,53.7,-3990.0,1.36,0,-3990.0,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:26,17.634999999999998,0.0,18.21726,0.9091289384166233,-0.6404585036701008,False,True,True
1273,179.77,0,132.2,0.03,0,54.5,-3990.0,1.36,0,-3990.0,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:27,17.634999999999998,0.0,18.22418,0.9019368987311692,-0.6532378790478267,False,True,True
1273,179.77,0,131.5,0.1,0,54.6,-3990.75,1.36,0,-3990.75,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:28,17.634999999999998,0.0,18.231099999999998,0.8946329815723552,-0.6663060114845293,False,True,True
1273,179.77,0,131.5,0.05,0,54.6,-3990.26,1.37,0,-3990.26,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:29,17.634999999999998,0.0,18.23802,0.8872144238791795,-0.6796770928118127,False,True,True
1273,179.77,0,140.3,0.02,0,54.5,-3990.2,1.36,0,-3990.2,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:30,17.634999999999998,0.0,18.24494,0.8796783252754763,-0.6933663011904886,False,True,True
1273,179.77,0,144.4,0.02,0,42.1,-3990.2,1.36,0,-3990.2,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:31,17.634999999999998,0.0,18.25186,0.8720216383654986,-0.7073898920287578,False,True,True
1273,179.77,0,144.3,0.04,0,42.1,-3992.16,1.36,0,-3992.16,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:32,17.634999999999998,0.0,18.258779999999998,0.864241158123015,-0.7217652993863926,False,True,True
1273,179.77,0,143.8,0.06,0,42.1,-3992.21,1.36,0,-3992.21,91.66,0,18971.29,3.465,9.53,4.64,1272.79,2022-04-14 23:44:33,17.634999999999998,0.0,18.2657,0.8563335102680216,-0.7365112493277889,False,True,True
1273,179.77,0,144.1,0.06,0,41.8,-3992.84,1.36,0,-3992.84,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:34,17.092,0.0,18.26715,0.8541981457613295,-1.3757330545590936,False,True,True
1273,179.77,0,144.2,0.08,0,41.7,-3991.95,1.36,0,-3991.95,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:35,17.092,0.0,18.2686,0.8520549372907169,-1.380895254061883,False,True,True
1273,179.77,0,144.2,0.05,0,41.8,-3991.95,1.36,0,-3991.95,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:36,17.092,0.0,18.27005,0.8499038255156486,-1.3860963776564792,False,True,True
1273,179.77,0,144.1,0.01,0,41.8,-3991.42,1.36,0,-3991.42,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:37,17.092,0.0,18.2715,0.847744750273355,-1.3913369658528774,False,True,True
1273,179.77,0,144.2,0.11,0,41.9,-3990.69,1.36,0,-3990.69,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:38,17.092,0.0,18.27295,0.845577650562729,-1.3966175697719965,False,True,True
1273,179.77,0,144.2,0.09,0,41.7,-3990.69,1.36,0,-3990.69,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:39,17.092,0.0,18.2744,0.8434024645278131,-1.401938751415941,False,True,True
1273,179.77,0,144.2,0.04,0,41.8,-3991.03,1.36,0,-3991.03,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:40,17.092,0.0,18.275850000000002,0.8412191294408643,-1.4073010839468088,False,True,True
1273,179.77,0,144.2,0.05,0,41.7,-3991.65,1.37,0,-3991.65,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:41,17.092,0.0,18.2773,0.8390275816849854,-1.41270515197422,False,True,True
1273,179.77,0,144.2,0.05,0,41.8,-3991.74,1.36,0,-3991.74,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:42,17.092,0.0,18.27875,0.836827756736305,-1.418151551852035,False,True,True
1273,179.77,0,144.2,0.05,0,41.8,-3991.21,1.37,0,-3991.21,91.66,0,18971.29,3.092,9.5,4.5,1272.79,2022-04-14 23:44:43,17.092,0.0,18.2802,0.8346195891456963,-1.4236408919844927,False,True,True
1273,179.77,0,144.1,0.11,0,42.2,-3991.14,1.36,0,-3991.14,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:44,17.753999999999998,0.0,18.261989999999997,0.8259039430413112,-0.6150707830000118,False,True,True
1273,179.77,0,144.1,0.04,0,42.2,-3991.5,1.37,0,-3991.5,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:45,17.753999999999998,0.0,18.24378,0.816685300714977,-0.5997161940529918,False,True,True
1273,179.77,0,143.7,0.13,0,42.2,-3991.5,1.36,0,-3991.5,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:46,17.753999999999998,0.0,18.22557,0.8069464235027702,-0.5843875155496849,False,True,True
1273,179.77,0,143.8,0.05,0,42.1,-3991.91,1.36,0,-3991.91,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:47,17.753999999999998,0.0,18.207359999999998,0.7966682327865124,-0.5690692966945408,False,True,True
1273,179.77,0,143.9,0.08,0,42.1,-3991.81,1.36,0,-3991.81,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:48,17.753999999999998,0.0,18.189149999999998,0.7858295671363671,-0.5537453214447021,False,True,True
1273,179.77,0,144.0,0.06,0,41.9,-3991.66,1.36,0,-3991.66,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:49,17.753999999999998,0.0,18.170939999999998,0.774406893543406,-0.5383984376660161,False,True,True
1273,179.77,0,144.0,0.04,0,42.0,-3990.68,1.36,0,-3990.68,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:50,17.753999999999998,0.0,18.15273,0.7623739618301761,-0.5230103557477798,False,True,True
1273,179.77,0,144.0,0.07,0,42.0,-3990.58,1.36,0,-3990.58,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:51,17.753999999999998,0.0,18.13452,0.7497013880959554,-0.5075614084229079,False,True,True
1273,179.77,0,144.0,0.05,0,42.0,-3990.92,1.36,0,-3990.92,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:52,17.753999999999998,0.0,18.11631,0.7363561486649233,-0.4920302609364205,False,True,True
1273,179.77,0,144.0,0.05,0,41.9,-3992.4,1.36,0,-3992.4,91.66,0,18971.29,3.264,9.42,5.07,1272.79,2022-04-14 23:44:53,17.753999999999998,0.0,18.0981,0.7223009599658217,-0.47639355708834474,False,True,True
1273,179.77,0,144.0,0.09,0,42.1,-3992.0,1.36,0,-3992.0,91.66,0,18971.29,3.03,9.71,4.61,1272.79,2022-04-14 23:44:54,17.35,0.0,18.09265,0.7258960519817551,-1.0230789586105986,False,True,True
1273,179.77,0,143.9,0.06,0,42.0,-3992.04,1.36,0,-3992.04,91.66,0,18971.29,3.03,9.71,4.61,1272.79,2022-04-14 23:44:55,17.35,0.0,18.0872,0.729432296205306,-1.0106475860576918,False,True,True
1273,179.77,0,143.9,0.06,0,42.2,-3991.49,1.37,0,-3991.49,91.66,0,18971.29,3.03,9.71,4.61,1272.79,2022-04-14 23:44:56,17.35,0.0,18.08175,0.7329105444469239,-0.9984151642094785,False,True,True
1273,179.77,0,143.8,0.09,0,42.2,-3991.34,1.36,0,-3991.34,91.66,0,18971.29,3.03,9.71,4.61,1272.79,2022-04-14 23:44:57,17.35,0.0,18.0763,0.7363316185830423,-0.9863748823156169,False,True,True
1273,179.77,0,143.9,0.1,0,42.1,-3991.34,1.36,0,-3991.34,91.66,0,18971.29,3.03,9.71,4.61,1272.79,2022-04-14 23:44:58,17.35,0.0,18.07085,0.7396963118998594,-0.9745202374043339,False,True,True
1273,179.77,0,143.9,0.03,0,42.1,-3992.04,1.36,0,-3992.04,91.66,0,18971.29,3.03,9.71,4.61,1272.79,2022-04-14 23:44:59,17.35,0.0,18.065399999999997,0.7430053903578899,-0.9628450162526904,False,True,True
1273,179.77,0,143.9,0.07,0,42.0,-3991.13,1.36,0,-3991.13,91.66,0,18971.29,3.03,9.71,4.61,1272.79,2022-04-14 23:45:00,17.35,0.0,18.05995,0.7462595937828883,-0.9513432786276089,False,True,True
